Region,Total_Sales,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Product ID,Category,Sub-Category,Product Name,Total_Discount,Dates,Total_profit
West,723.92,US-2014-138247,12/29/2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,0,24-12-2014,825.2688
West,7238.25,CA-2015-155306,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,0,17-4-2015,7658.0685
West,724.32,CA-2014-140662,11/19/2014,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,0,17-11-2014,796.752
West,724.32,CA-2016-100300,6/26/2016,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,0,24-6-2016,796.752
West,725.84,CA-2014-115889,6/11/2014,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,0,11-2-2014,831.0868
West,726.4,CA-2017-106859,3/18/2017,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",0,13-3-2017,751.824
West,726.408,CA-2016-161746,10/27/2016,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,48.4272,21-10-2016,738.5148
West,727.056,CA-2014-138681,12/22/2014,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,48.4704,20-12-2014,684.6444
West,728.16,CA-2017-137505,11/24/2017,Same Day,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",72.816,24-11-2017,737.262
West,728.82,CA-2014-156587,8/3/2014,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",0,3-7-2014,733.6788
West,728.82,CA-2017-116288,3/17/2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,San Francisco,California,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,0,3-12-2017,738.5376
West,728.82,CA-2017-131954,1/25/2017,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,0,21-1-2017,738.5376
West,729.5,CA-2015-168529,12/10/2015,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,San Francisco,California,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",0,10-8-2015,792.237
West,729.5,CA-2017-133249,11/7/2017,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Pico Rivera,California,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",0,7-8-2017,792.237
West,729.61,CA-2015-142454,8/19/2015,Standard Class,RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,0,15-8-2015,757.7521
West,73.344,CA-2017-128160,12/24/2017,Second Class,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,7.3344,19-12-2017,84.804
West,73.472,US-2017-168802,7/11/2017,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Seattle,Washington,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,3.6736,11-3-2017,79.4416
West,73.5,CA-2015-105347,11/28/2015,Standard Class,DP-13000,Darren Powers,Consumer,United States,Los Angeles,California,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,0,24-11-2015,80.115
West,73.5,CA-2016-158694,11/13/2016,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,OFF-AR-10001227,Office Supplies,Art,Newell 338,0,11-10-2016,77.469
West,73.568,CA-2015-129546,5/10/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,7.3568,28-9-2015,65.2916
West,73.75,US-2015-164448,4/11/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",0,31-10-2015,80.83
West,73.915,CA-2014-138177,9/24/2014,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Chandler,Arizona,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,36.9575,19-9-2014,28.0877
West,73.984,CA-2015-143364,7/19/2015,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,3.6992,14-7-2015,80.6888
West,730.152,US-2016-135720,12/13/2016,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,48.6768,12-11-2016,678.4329
West,731.136,CA-2015-153416,11/29/2015,Standard Class,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,18.2784,24-11-2015,760.8384
West,733.53,CA-2015-149846,5/26/2015,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,0,22-5-2015,762.8712
West,734.72,CA-2017-156951,8/10/2017,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,0,10-1-2017,779.7216
West,7359.8,US-2017-142188,11/9/2017,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,294.392,9-11-2017,7819.7875
West,7365.5,CA-2017-156776,11/8/2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,0,8-7-2017,7777.968
West,738.504,CA-2016-137729,9/5/2016,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,49.2336,5-5-2016,760.0437
West,739.6,CA-2017-118199,11/5/2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",29.584,5-9-2017,785.825
West,739.6,CA-2017-169327,4/9/2017,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",29.584,9-2-2017,785.825
West,74.24,CA-2016-139010,2/26/2016,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",3.712,21-2-2016,80.736
West,74.448,CA-2017-131212,9/12/2017,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,4.9632,12-5-2017,82.8234
West,74.5,CA-2014-139451,10/16/2014,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",0,10-12-2014,78.672
West,74.5,CA-2016-159016,11/3/2016,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,0,3-10-2016,81.652
West,74.5,CA-2017-131807,10/10/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,OFF-FA-10002780,Office Supplies,Fasteners,Staples,0,10-5-2017,81.354
West,74.752,CA-2016-145261,12/21/2016,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,OFF-AR-10004078,Office Supplies,Art,Newell 312,3.7376,18-12-2016,77.088
West,74.8,CA-2014-160262,6/13/2014,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",0,6-9-2014,89.012
West,74.88,US-2016-100839,10/17/2016,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",4.992,13-10-2016,79.248
West,743.624,CA-2015-120103,12/29/2015,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,21.2464,24-12-2015,780.8052
West,743.68,US-2017-117534,3/26/2017,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,37.184,25-3-2017,806.428
West,7435.2,CA-2014-125731,9/16/2014,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,297.408,9-10-2014,7583.904
West,7435.2,CA-2014-166954,4/30/2014,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,297.408,25-4-2014,7583.904
West,749.75,CA-2017-102974,9/24/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,0,19-9-2017,781.2395
West,749.75,CA-2017-137463,12/20/2017,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,0,16-12-2017,781.2395
West,7499.75,CA-2016-139997,3/7/2016,First Class,EM-14140,Eugene Moren,Home Office,United States,Lehi,Utah,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,0,7-1-2016,7949.735
West,75.06,US-2017-163790,4/11/2017,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,0,11-2-2017,85.5684
West,75.096,CA-2016-156811,2/11/2016,Standard Class,BP-11095,Bart Pistole,Corporate,United States,San Francisco,California,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",5.0064,27-10-2016,82.9185
West,75.096,US-2015-129007,9/15/2015,First Class,KD-16615,Ken Dana,Corporate,United States,Anaheim,California,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",5.0064,13-9-2015,82.9185
West,75.096,US-2015-138716,9/20/2015,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",5.0064,17-9-2015,82.9185
West,75.33,US-2017-123281,7/4/2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Los Angeles,California,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,0,4-2-2017,81.8586
West,75.36,US-2015-120502,4/19/2015,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,0,13-4-2015,91.1856
West,75.88,CA-2015-137708,11/25/2015,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,0,22-11-2015,94.0912
West,75.88,CA-2016-135776,12/30/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,0,23-12-2016,94.0912
West,75.88,CA-2017-134565,6/13/2017,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,0,6-11-2017,94.0912
West,75.88,US-2017-148054,11/10/2017,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,0,10-6-2017,94.0912
West,751.04,US-2014-120740,4/15/2014,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",0,15-4-2014,828.0216
West,754,CA-2017-110443,11/25/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,30.16,21-11-2017,810.55
West,755.776,CA-2016-142405,6/15/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,10.7968,6-11-2016,773.3208
West,759.528,CA-2015-152891,10/30/2015,Standard Class,TB-21625,Trudy Brown,Consumer,United States,San Francisco,California,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,50.6352,25-10-2015,727.881
West,7597.94,CA-2016-144218,4/11/2016,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",0,31-10-2016,7880.1492
West,76.05,CA-2016-120005,3/3/2016,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",0,3-3-2016,83.655
West,76.05,CA-2016-165561,11/28/2016,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Bellevue,Washington,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",0,24-11-2016,83.655
West,76.2,CA-2016-107328,8/15/2016,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.048,8-8-2016,81.534
West,76.2,CA-2017-133431,12/21/2017,Standard Class,LC-17140,Logan Currie,Consumer,United States,San Francisco,California,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.048,17-12-2017,81.3435
West,76.416,CA-2017-105991,6/5/2017,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",6.6864,5-5-2017,69.0928
West,76.608,CA-2014-108189,5/10/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,2.5536,10-2-2014,81.2364
West,76.672,CA-2017-117632,5/18/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",3.8336,5-12-2017,83.1412
West,762.88,US-2014-157385,11/25/2014,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,76.288,23-11-2014,786.72
West,763.25,CA-2017-142643,10/20/2017,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",0,15-10-2017,833.469
West,7635.78,CA-2016-109869,4/29/2016,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,636.315,22-4-2016,6821.2968
West,764.91,US-2016-126452,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,0,21-8-2016,856.6992
West,764.9235,CA-2014-168494,12/14/2014,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,38.246175,12-12-2014,776.9223
West,766.584,CA-2015-143364,7/19/2015,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",89.4348,14-7-2015,574.938
West,767.36,CA-2017-122105,6/28/2017,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,0,24-6-2017,793.2584
West,768.64,CA-2017-152310,8/19/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,0,8-12-2017,860.8768
West,768.64,CA-2017-155873,6/21/2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,0,16-6-2017,860.8768
West,77.49,CA-2017-107314,3/12/2017,First Class,MZ-17335,Maria Zettner,Home Office,United States,San Francisco,California,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,0,30-11-2017,87.0471
West,77.58,CA-2017-104619,1/29/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",0,24-1-2017,84.3036
West,77.616,US-2014-160780,6/21/2014,Same Day,SV-20785,Stewart Visinsky,Consumer,United States,Pueblo,Colorado,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",7.7616,21-6-2014,69.4848
West,770.77,US-2017-123862,9/1/2017,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,0,1-7-2017,802.7019
West,771.2,CA-2016-146766,4/11/2016,Same Day,TT-21220,Thomas Thornton,Consumer,United States,Chula Vista,California,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,0,11-4-2016,827.112
West,772.497,CA-2016-108735,4/21/2016,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,Lakewood,California,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",38.62485,17-4-2016,796.7322
West,774.5,CA-2016-105585,8/27/2016,First Class,RF-19735,Roland Fjeld,Consumer,United States,San Jose,California,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,0,26-8-2016,844.205
West,774.5,CA-2016-127138,3/15/2016,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,0,3-12-2016,814.774
West,774.5,CA-2017-149076,1/19/2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Los Angeles,California,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,0,14-1-2017,844.205
West,775.6,CA-2014-156594,12/23/2014,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",31.024,20-12-2014,826.014
West,779.392,CA-2016-157686,2/10/2016,First Class,BD-11620,Brian DeCherney,Consumer,United States,San Francisco,California,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",38.9696,10-1-2016,791.57
West,78.5,CA-2015-153220,11/14/2015,First Class,YC-21895,Yoseph Carroll,Corporate,United States,Los Angeles,California,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",0,11-12-2015,85.565
West,78.5,CA-2017-147844,6/5/2017,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",0,5-2-2017,85.565
West,78.75,CA-2015-147788,4/6/2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Orem,Utah,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,0,31-5-2015,86.31
West,78.75,CA-2017-169859,12/18/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",0,14-12-2017,89.775
West,780.544,US-2014-164406,8/19/2014,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,39.0272,15-8-2014,768.348
West,780.544,US-2016-114293,11/26/2016,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Gresham,Oregon,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,39.0272,21-11-2016,768.348
West,7806.19,CA-2016-132304,6/18/2016,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Seattle,Washington,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,0,14-6-2016,8140.741
West,782.53,CA-2017-141138,11/16/2017,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Modesto,California,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,0,11-10-2017,826.1281
West,783.04,CA-2017-150987,12/4/2017,Standard Class,AH-10120,Adrian Hane,Home Office,United States,San Francisco,California,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,0,4-8-2017,880.92
West,783.216,CA-2016-144792,4/5/2016,Standard Class,KD-16615,Ken Dana,Corporate,United States,Scottsdale,Arizona,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,22.3776,30-4-2016,805.5936
West,783.51,CA-2014-159121,1/8/2014,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Draper,Utah,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,0,26-7-2014,818.2083
West,784.08,US-2017-142188,11/9/2017,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,0,9-11-2017,818.2944
West,787.952,CA-2014-164469,6/27/2014,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",14.3264,25-6-2014,805.86
West,789.6,CA-2016-158834,3/16/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,31.584,13-3-2016,807.366
West,79.04,CA-2017-107244,11/9/2017,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",0,9-7-2017,87.3392
West,79.056,CA-2017-163874,12/11/2017,Second Class,NC-18535,Nick Crebassa,Corporate,United States,Seattle,Washington,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,5.2704,11-10-2017,88.6086
West,79.36,CA-2014-142979,4/18/2014,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Lodi,California,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,0,4-12-2014,95.6288
West,79.36,CA-2016-146437,1/2/2016,Second Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,OFF-AR-10000588,Office Supplies,Art,Newell 345,0,28-1-2016,89.6768
West,79.6,CA-2017-101805,6/12/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,3.184,12-1-2017,84.973
West,79.68,CA-2014-141726,7/22/2014,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,0,20-7-2014,89.4408
West,79.68,CA-2015-149713,9/22/2015,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,OFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,0,18-9-2015,89.4408
West,79.744,CA-2015-158456,12/29/2015,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,3.9872,24-12-2015,86.9708
West,79.744,CA-2016-116561,9/17/2016,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,7.9744,9-11-2016,92.7024
West,79.744,CA-2017-167150,12/17/2017,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,3.9872,12-10-2017,86.9708
West,79.744,CA-2017-167661,10/10/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,3.9872,10-5-2017,86.9708
West,79.76,CA-2014-144071,12/15/2014,Standard Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,0,12-8-2014,90.9264
West,79.76,CA-2014-158372,11/16/2014,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,0,11-10-2014,90.9264
West,79.84,CA-2015-107020,7/14/2015,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,San Bernardino,California,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,7.984,7-10-2015,92.814
West,79.92,CA-2014-103310,5/15/2014,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,0,5-10-2014,99.1008
West,79.92,US-2017-110604,5/20/2017,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,0,15-5-2017,97.1028
