Sub-Category,Total_Sales,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Product Name,Total_Discount,Dates,Total_profit
Phones,593.91,CA-2016-140438,12/27/2016,Second Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,East,TEC-PH-10001750,Technology,Samsung Rugby III,0,24-12-2016,647.3619
Phones,593.91,CA-2017-157987,6/9/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,East,TEC-PH-10003885,Technology,Cisco SPA508G,0,9-2-2017,651.3213
Phones,5938.688,US-2014-167262,3/11/2014,Second Class,AC-10450,Amy Cox,Consumer,United States,Avondale,Arizona,West,TEC-PH-10000486,Technology,Plantronics HL10 Handset Lifter,148.4672,31-10-2014,6022.2008
Phones,599.8,CA-2015-103205,10/12/2015,Second Class,JJ-15760,Joel Jenkins,Home Office,United States,Houston,Texas,Central,TEC-PH-10004896,Technology,Nokia Lumia 521 (T-Mobile),23.992,12-8-2015,611.796
Phones,599.8,CA-2015-123673,1/11/2015,Second Class,CH-12070,Cathy Hwang,Home Office,United States,Detroit,Michigan,Central,TEC-PH-10001809,Technology,Panasonic KX T7736-B Digital phone,0,30-10-2015,674.775
Phones,599.8,US-2017-146906,3/17/2017,Standard Class,MT-17815,Meg Tillman,Consumer,United States,New York City,New York,East,TEC-PH-10001809,Technology,Panasonic KX T7736-B Digital phone,0,13-3-2017,674.775
Phones,599.96,CA-2014-124478,12/8/2014,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,Central,TEC-PH-10001128,Technology,Motorola Droid Maxx,0,8-8-2014,683.9544
Phones,599.96,US-2015-132836,5/6/2015,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,Central,TEC-PH-10001299,Technology,Polycom CX300 Desktop Phone USB VoIP phone,0,6-1-2015,683.9544
Phones,5990.016,US-2015-154389,3/12/2015,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002789,Technology,LG Exalt,299.5008,27-11-2015,5827.7864
Phones,6009.504,CA-2014-153850,11/29/2014,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Toledo,Ohio,East,TEC-PH-10002584,Technology,Samsung Galaxy S4,600.9504,24-11-2014,5759.108
Phones,6013.44,CA-2015-130113,12/31/2015,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,West,TEC-PH-10003505,Technology,Geemarc AmpliPOWER60,133.632,27-12-2015,6088.608
Phones,602.91,CA-2014-165806,7/4/2014,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,South,TEC-PH-10004922,Technology,RCA Visys Integrated PBX 8-Line Router,0,4-7-2014,653.1525
Phones,6036.408,CA-2016-140382,6/25/2016,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,West,TEC-PH-10003012,Technology,Nortel Meridian M3904 Professional Digital phone,172.4688,23-6-2016,6133.4217
Phones,604.768,CA-2016-111913,6/8/2016,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,West,TEC-PH-10002275,Technology,Mitel 5320 IP Phone VoIP phone,60.4768,8-4-2016,635.0064
Phones,604.768,CA-2016-129868,12/31/2016,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,West,TEC-PH-10002275,Technology,Mitel 5320 IP Phone VoIP phone,60.4768,26-12-2016,635.0064
Phones,61.192,CA-2016-166226,11/22/2016,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,West,TEC-PH-10003357,Technology,Grandstream GXP2100 Mainstream Business Phone,12.2384,18-11-2016,67.3112
Phones,61.542,CA-2017-115119,10/30/2017,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,East,TEC-PH-10001433,Technology,Cisco Small Business SPA 502G VoIP phone,24.6168,26-10-2017,48.2079
Phones,611.928,CA-2016-164399,11/15/2016,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,West,TEC-PH-10004908,Technology,Panasonic KX TS3282W Corded phone,40.7952,11-12-2016,637.425
Phones,615.96,CA-2015-120915,3/10/2015,Second Class,JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,East,TEC-PH-10003012,Technology,Nortel Meridian M3904 Professional Digital phone,0,28-9-2015,705.2742
Phones,615.96,CA-2015-131338,12/8/2015,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,East,TEC-PH-10003012,Technology,Nortel Meridian M3904 Professional Digital phone,0,8-9-2015,705.2742
Phones,615.96,CA-2015-144274,11/25/2015,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,East,TEC-PH-10003012,Technology,Nortel Meridian M3904 Professional Digital phone,0,23-11-2015,705.2742
Phones,615.96,US-2017-100048,5/24/2017,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,East,TEC-PH-10003012,Technology,Nortel Meridian M3904 Professional Digital phone,0,19-5-2017,705.2742
Phones,6173.51,CA-2016-127761,11/14/2016,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,East,TEC-PH-10003691,Technology,BlackBerry Q10,0,11-10-2016,6393.9925
Phones,6173.51,US-2014-165659,6/6/2014,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Little Rock,Arkansas,South,TEC-PH-10002563,Technology,Adtran 1202752G1,0,6-1-2014,6402.8118
Phones,621,CA-2017-104220,5/2/2017,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,TEC-PH-10004614,Technology,AT&T 841000 Phone,0,30-1-2017,672.75
Phones,623.96,CA-2015-115392,4/10/2015,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,East,TEC-PH-10002496,Technology,Cisco SPA301,0,10-1-2015,717.554
Phones,624.75,CA-2015-108665,10/7/2015,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,East,TEC-PH-10004188,Technology,OtterBox Commuter Series Case - Samsung Galaxy S4,0,7-6-2015,627.249
Phones,625.99,CA-2015-116876,2/21/2015,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,East,TEC-PH-10002584,Technology,Samsung Galaxy S4,0,14-2-2015,813.787
Phones,629.91,CA-2016-114601,2/9/2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,TEC-PH-10002170,Technology,ClearSounds CSC500 Amplified Spirit Phone Corded phone,0,26-8-2016,688.7016
Phones,629.91,US-2015-126977,9/23/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,East,TEC-PH-10002170,Technology,ClearSounds CSC500 Amplified Spirit Phone Corded phone,0,17-9-2015,688.7016
Phones,63.216,US-2016-137547,12/3/2016,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Fort Worth,Texas,Central,TEC-PH-10002365,Technology,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,4.2144,3-7-2016,64.7964
Phones,63.84,CA-2015-120320,9/3/2015,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Houston,Texas,Central,TEC-PH-10000149,Technology,Cisco SPA525G2 IP Phone - Wireless,6.384,3-5-2015,66.234
Phones,63.968,CA-2016-157749,9/6/2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10000011,Technology,PureGear Roll-On Screen Protector,6.3968,6-4-2016,75.1624
Phones,63.968,CA-2017-135909,10/20/2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,West,TEC-PH-10003187,Technology,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,6.3968,13-10-2017,55.972
Phones,63.968,US-2016-126452,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,West,TEC-PH-10003187,Technology,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,6.3968,21-8-2016,55.972
Phones,633.504,CA-2016-127236,2/4/2016,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,East,TEC-PH-10000141,Technology,Clearsounds A400,63.3504,29-3-2016,596.5496
Phones,633.504,CA-2017-106831,3/6/2017,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,East,TEC-PH-10001700,Technology,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,63.3504,6-1-2017,599.1892
Phones,636.51,CA-2017-143259,3/1/2018,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,East,TEC-PH-10004774,Technology,Gear Head AU3700S Headset,0,30-12-2017,639.2379
Phones,636.8,CA-2014-108189,5/10/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,West,TEC-PH-10001760,Technology,Bose SoundLink Bluetooth Speaker,63.68,10-2-2014,744.26
Phones,639.872,CA-2016-100993,10/2/2016,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,West,TEC-PH-10001448,Technology,Anker Astro 15000mAh USB Portable Charger,31.9936,2-5-2016,607.8784
Phones,640.44,CA-2014-143336,1/9/2014,Second Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,San Francisco,California,West,TEC-PH-10001949,Technology,Cisco SPA 501G IP Phone,42.696,27-8-2014,656.451
Phones,6450.688,CA-2014-109897,8/16/2014,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,West,TEC-PH-10003691,Technology,BlackBerry Q10,161.2672,8-12-2014,6501.084
Phones,647.352,US-2017-158505,7/21/2017,Same Day,SF-20200,Sarah Foster,Consumer,United States,Murray,Utah,West,TEC-PH-10004071,Technology,PayAnywhere Card Reader,14.3856,21-7-2017,653.6457
Phones,6473.75,US-2016-150140,10/4/2016,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Burlington,Vermont,East,TEC-PH-10002555,Technology,Nortel Meridian M5316 Digital phone,0,4-6-2016,6810.385
Phones,65.99,CA-2017-123981,8/10/2017,Standard Class,RW-19630,Rob Williams,Corporate,United States,New York City,New York,East,TEC-PH-10002115,Technology,Plantronics 81402,0,10-2-2017,83.1474
Phones,65.99,CA-2017-129462,6/21/2017,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,South,TEC-PH-10002085,Technology,Clarity 53712,0,16-6-2017,83.1474
Phones,6501.888,CA-2016-152555,2/4/2016,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,Central,TEC-PH-10001254,Technology,Jabra BIZ 2300 Duo QD Duo Corded Headset,162.5472,29-3-2016,6562.8432
Phones,6560.514,CA-2016-121223,9/13/2016,Second Class,GD-14590,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004667,Technology,Cisco 8x8 Inc. 6753i IP Business Phone System,291.5784,9-11-2016,6402.5757
Phones,659.168,CA-2016-123932,12/9/2016,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,Central,TEC-PH-10002447,Technology,AT&T CL83451 4-Handset Telephone,65.9168,9-6-2016,696.2462
Phones,659.976,CA-2017-113453,10/28/2017,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004165,Technology,Mitel MiVoice 5330e IP Phone,131.9952,21-10-2017,582.9788
Phones,6614.51,CA-2016-114104,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Avaya 5420 Digital phone,0,20-11-2016,6850.7425
Phones,6624.408,CA-2015-110548,8/5/2015,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Houston,Texas,Central,TEC-PH-10002922,Technology,ShoreTel ShorePhone IP 230 VoIP phone,189.2688,5-4-2015,6742.701
Phones,6624.408,CA-2015-126697,9/24/2015,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,Central,TEC-PH-10002922,Technology,ShoreTel ShorePhone IP 230 VoIP phone,189.2688,21-9-2015,6742.701
Phones,67.04,CA-2016-100468,1/12/2016,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,West,TEC-PH-10001300,Technology,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",6.704,24-11-2016,70.392
Phones,67.992,CA-2017-164168,11/18/2017,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,TEC-PH-10004908,Technology,Panasonic KX TS3282W Corded phone,13.5984,11-12-2017,76.491
Phones,671.872,CA-2014-106376,10/12/2014,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,West,TEC-PH-10002726,Technology,netTALK DUO VoIP Telephone Service,33.5936,12-5-2014,734.86
Phones,671.872,CA-2017-111647,7/7/2017,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Plano,Texas,Central,TEC-PH-10002726,Technology,netTALK DUO VoIP Telephone Service,33.5936,7-3-2017,734.86
Phones,675.96,US-2015-109015,12/9/2015,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,New York City,New York,East,TEC-PH-10002922,Technology,ShoreTel ShorePhone IP 230 VoIP phone,0,9-6-2015,777.354
Phones,676.728,CA-2015-164567,6/19/2015,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,West,TEC-PH-10002103,Technology,Jabra SPEAK 410,45.1152,15-6-2015,699.2856
Phones,6799.8,CA-2017-147760,5/11/2017,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,South,TEC-PH-10002483,Technology,Motorola Moto X,271.992,11-4-2017,6918.7965
Phones,6819.8,CA-2016-105256,5/20/2016,Same Day,JK-15730,Joe Kamberova,Consumer,United States,Asheville,North Carolina,South,TEC-PH-10001530,Technology,Cisco Unified IP Phone 7945G VoIP phone,272.792,20-5-2016,6905.0475
Phones,6819.8,CA-2016-169103,3/13/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,South,TEC-PH-10001530,Technology,Cisco Unified IP Phone 7945G VoIP phone,272.792,3-8-2016,6905.0475
Phones,689.408,CA-2015-141810,7/11/2015,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,San Antonio,Texas,Central,TEC-PH-10002200,Technology,Aastra 6757i CT Wireless VoIP phone,68.9408,11-2-2015,728.1872
Phones,689.408,CA-2017-121643,5/20/2017,First Class,AB-10105,Adrian Barton,Consumer,United States,Portland,Oregon,West,TEC-PH-10002200,Technology,Aastra 6757i CT Wireless VoIP phone,68.9408,18-5-2017,728.1872
Phones,691.128,CA-2014-108189,5/10/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,West,TEC-PH-10001557,Technology,Pyle PMP37LED,46.0752,10-2-2014,711.2859
Phones,6974.75,CA-2014-110408,10/20/2014,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,South,TEC-PH-10002352,Technology,Avaya IP Phone 1140E VoIP phone,0,18-10-2014,7337.437
Phones,699,CA-2014-123855,6/23/2014,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,California,West,TEC-PH-10000215,Technology,Plantronics Cordless Phone Headset with In-line Volume - M214C,27.96,18-6-2014,711.2325
Phones,7.992,CA-2014-133753,6/13/2014,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,Central,TEC-PH-10000376,Technology,Square Credit Card Reader,1.5984,6-9-2014,8.5914
Phones,7.992,CA-2017-131807,10/10/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,TEC-PH-10000702,Technology,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",1.5984,10-5-2017,10.6893
Phones,7.992,CA-2017-161774,5/15/2017,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,Central,TEC-PH-10004071,Technology,PayAnywhere Card Reader,1.5984,14-5-2017,8.6913
Phones,7.992,CA-2017-162474,3/16/2017,First Class,FH-14275,Frank Hawley,Corporate,United States,Aurora,Illinois,Central,TEC-PH-10004700,Technology,PowerGen Dual USB Car Charger,1.5984,13-3-2017,10.5894
Phones,7.992,CA-2017-168109,3/7/2017,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,West,TEC-PH-10000702,Technology,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",1.5984,7-3-2017,10.6893
Phones,70.24,CA-2015-147816,9/26/2015,Second Class,CM-11935,Carlos Meador,Consumer,United States,Tucson,Arizona,West,TEC-PH-10003095,Technology,Samsung HM1900 Bluetooth Headset,7.024,24-9-2015,83.41
Phones,70.368,US-2017-116491,11/13/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,Dallas,Texas,Central,TEC-PH-10004531,Technology,OtterBox Commuter Series Case - iPhone 5 & 5s,7.0368,11-11-2017,82.6824
Phones,7055.608,CA-2014-103660,8/30/2014,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,West,TEC-PH-10000895,Technology,Polycom VVX 310 VoIP phone,201.5888,25-8-2014,7131.2038
Phones,71.928,CA-2014-152345,3/1/2015,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,West,TEC-PH-10004897,Technology,Mediabridge Sport Armband iPhone 5s,4.7952,29-12-2014,66.2337
Phones,71.928,CA-2017-134495,4/4/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,South,TEC-PH-10004897,Technology,Mediabridge Sport Armband iPhone 5s,4.7952,4-1-2017,66.2337
Phones,71.96,CA-2014-109890,7/27/2014,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Omaha,Nebraska,Central,TEC-PH-10004100,Technology,Griffin GC17055 Auxiliary Audio Cable,0,21-7-2014,82.0344
Phones,71.968,CA-2016-157217,7/21/2016,First Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,West,TEC-PH-10002070,Technology,Griffin GC36547 PowerJolt SE Lightning Charger,7.1968,19-7-2016,76.466
Phones,7116.288,CA-2017-117212,2/28/2017,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,West,TEC-PH-10004447,Technology,Toshiba IPT2010-SD IP Telephone,177.9072,26-2-2017,7183.0032
Phones,7160,CA-2014-103310,5/15/2014,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,West,TEC-PH-10001817,Technology,Wilson Electronics DB Pro Signal Booster,286.4,5-10-2014,7285.3
Phones,718.2,CA-2017-140949,3/22/2017,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,East,TEC-PH-10000149,Technology,Cisco SPA525G2 IP Phone - Wireless,0,17-3-2017,749.322
Phones,719.64,US-2017-118598,11/16/2017,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Utica,New York,East,TEC-PH-10002583,Technology,iOttie HLCRIO102 Car Mount,0,16-11-2017,725.637
Phones,719.91,CA-2014-100895,6/6/2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,South,TEC-PH-10001425,Technology,Mophie Juice Pack Helium for iPhone,0,6-2-2014,787.1016
Phones,719.91,CA-2015-103177,1/6/2015,First Class,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,East,TEC-PH-10001795,Technology,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,0,30-5-2015,722.3097
Phones,719.91,CA-2017-163531,6/30/2017,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,New York City,New York,East,TEC-PH-10001425,Technology,Mophie Juice Pack Helium for iPhone,0,26-6-2017,787.1016
Phones,719.928,CA-2015-145394,11/20/2015,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,Central,TEC-PH-10001051,Technology,HTC One,47.9952,16-11-2015,746.9253
Phones,719.928,CA-2016-121020,10/31/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Lebanon,Tennessee,South,TEC-PH-10001061,Technology,Apple iPhone 5C,47.9952,24-10-2016,737.9262
Phones,719.928,CA-2017-119284,6/20/2017,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,TEC-PH-10001051,Technology,HTC One,47.9952,15-6-2017,746.9253
Phones,719.928,US-2015-168704,4/17/2015,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,Central,TEC-PH-10001061,Technology,Apple iPhone 5C,47.9952,13-4-2015,737.9262
Phones,719.96,US-2014-150434,7/24/2014,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,East,TEC-PH-10000895,Technology,Polycom VVX 310 VoIP phone,0,19-7-2014,813.5548
Phones,722.752,CA-2016-148740,11/19/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,San Diego,California,West,TEC-PH-10002549,Technology,Polycom SoundPoint IP 450 VoIP phone,72.2752,15-11-2016,749.8552
Phones,722.752,CA-2017-161130,8/11/2017,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Miami,Florida,South,TEC-PH-10002549,Technology,Polycom SoundPoint IP 450 VoIP phone,72.2752,11-3-2017,749.8552
Phones,723.528,CA-2014-165309,11/15/2014,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,Central,TEC-PH-10004959,Technology,Classic Ivory Antique Telephone ZL1810,48.2352,11-11-2014,738.6015
Phones,724.75,CA-2014-131905,9/2/2014,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,South,TEC-PH-10001615,Technology,AT&T CL82213,0,2-6-2014,766.7855
Phones,73.568,CA-2015-129546,5/10/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,West,TEC-PH-10003555,Technology,Motorola HK250 Universal Bluetooth Headset,7.3568,28-9-2015,65.2916
Phones,7349.51,CA-2014-164315,8/4/2014,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,South,TEC-PH-10001128,Technology,Motorola Droid Maxx,0,4-2-2014,7643.4904
Phones,738.504,CA-2015-150308,12/20/2015,Standard Class,RR-19525,Rick Reed,Corporate,United States,Cary,North Carolina,South,TEC-PH-10001433,Technology,Cisco Small Business SPA 502G VoIP phone,49.2336,15-12-2015,760.0437
Phones,738.504,CA-2016-137729,9/5/2016,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,West,TEC-PH-10001433,Technology,Cisco Small Business SPA 502G VoIP phone,49.2336,5-5-2016,760.0437
Phones,74.24,CA-2015-140718,4/7/2015,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,South,TEC-PH-10003505,Technology,Geemarc AmpliPOWER60,14.848,7-2-2015,82.592
Phones,74.25,CA-2015-167010,10/4/2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10000347,Technology,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,5.94,4-5-2015,71.0325
Phones,749.75,CA-2014-158274,11/24/2014,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,South,TEC-PH-10004896,Technology,Nokia Lumia 521 (T-Mobile),0,19-11-2014,791.736
Phones,749.75,CA-2015-113901,10/24/2015,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Detroit,Michigan,Central,TEC-PH-10002564,Technology,OtterBox Defender Series Case - Samsung Galaxy S4,0,19-10-2015,794.735
Phones,749.75,CA-2016-105732,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,TEC-PH-10001644,Technology,"BlueLounge Milo Smartphone Stand, White/Metallic",0,13-9-2016,791.736
Phones,7499.85,CA-2016-114867,12/28/2016,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002645,Technology,LG G2,599.988,23-12-2016,7124.8575
Phones,7519.84,CA-2017-141439,1/12/2017,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,Central,TEC-PH-10002624,Technology,Samsung Galaxy S4 Mini,0,26-11-2017,8065.0284
Phones,754.2,CA-2016-160220,10/26/2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,Central,TEC-PH-10001300,Technology,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",0,20-10-2016,789.396
Phones,7642.824,CA-2017-161410,3/7/2017,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10000673,Technology,Plantronics Voyager Pro HD - Bluetooth Headset,218.3664,26-6-2017,7715.6128
Phones,7643.51,CA-2016-113607,10/18/2016,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,East,TEC-PH-10004094,Technology,Motorola L703CM,0,14-10-2016,7916.4925
Phones,765.44,CA-2017-164756,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,TEC-PH-10001552,Technology,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,0,18-9-2017,792.2304
Phones,7682.808,CA-2016-117590,10/12/2016,First Class,GH-14485,Gene Hale,Corporate,United States,Richardson,Texas,Central,TEC-PH-10004977,Technology,GE 30524EE4,219.5088,12-8-2016,7806.2817
Phones,7772.76,CA-2016-156685,10/7/2016,Second Class,SC-20230,Scot Coram,Corporate,United States,Arlington,Texas,Central,TEC-PH-10004345,Technology,Cisco SPA 502G IP Phone,172.728,7-8-2016,7880.715
Phones,7775.352,CA-2016-127698,1/12/2016,Same Day,MV-18190,Mike Vittorini,Consumer,United States,Raleigh,North Carolina,South,TEC-PH-10003811,Technology,Jabra Supreme Plus Driver Edition Headset,172.7856,12-1-2016,7861.7448
Phones,7800.8,US-2015-161991,9/28/2015,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,Central,TEC-PH-10001760,Technology,Bose SoundLink Bluetooth Speaker,222.88,26-9-2015,8176.91
Phones,783.96,CA-2014-167199,10/1/2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,South,TEC-PH-10004977,Technology,GE 30524EE4,0,1-6-2014,897.6342
Phones,783.96,CA-2017-122196,9/24/2017,First Class,CA-12265,Christina Anderson,Consumer,United States,Wilmington,Delaware,East,TEC-PH-10004977,Technology,GE 30524EE4,0,22-9-2017,897.6342
Phones,783.96,CA-2017-160325,9/24/2017,Same Day,BP-11095,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,East,TEC-PH-10000984,Technology,Panasonic KX-TG9471B,0,24-9-2017,893.7144
Phones,79.96,US-2016-168410,2/26/2016,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,East,TEC-PH-10002583,Technology,iOttie HLCRIO102 Car Mount,0,21-2-2016,81.959
Phones,79.968,US-2017-125647,9/28/2017,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10004188,Technology,OtterBox Commuter Series Case - Samsung Galaxy S4,7.9968,23-9-2017,70.9716
Phones,7935.872,CA-2014-134313,7/11/2014,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,West,TEC-PH-10001795,Technology,ClearOne CHATAttach 160 - speaker phone,396.7936,11-1-2014,8183.868
Phones,799.2,CA-2017-108574,11/10/2017,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,West,TEC-PH-10000702,Technology,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",15.984,10-7-2017,826.173
